Date,State,Units_Sold,Repo_Rate,Petrol_Price,Festive_Season,Type
2018-06-01,Kerala,138.35,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,121.06,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,249.04,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,207.53,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,166.02,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,152.19,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,138.35,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,138.35,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,124.52,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,110.68,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,96.85,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,228.28,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,190.24,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,152.19,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,139.51,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,126.83,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,126.83,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,114.14,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,101.46,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,88.78,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,207.53,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,172.94,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,138.35,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,126.82,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,115.3,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,115.3,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,103.77,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,92.24,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,80.71,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,207.53,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,172.94,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,138.35,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,126.82,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,115.3,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,115.3,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,103.77,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,92.24,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,80.71,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,186.78,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,155.65,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,124.52,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,114.14,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,103.77,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,103.77,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,93.39,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,83.01,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,72.64,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,166.02,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,138.35,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,110.68,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,101.46,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,92.24,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,92.24,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,83.01,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,73.79,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,64.57,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,145.27,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,121.06,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,96.85,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,88.78,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,80.71,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,80.71,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,72.64,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,64.57,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,56.49,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,326.86,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,272.38,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,217.91,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,199.75,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,181.59,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,181.59,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,163.43,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,145.27,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,127.11,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,272.38,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,226.99,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,181.59,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,166.46,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,151.33,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,151.33,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,136.19,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,121.06,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,105.93,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,217.91,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,181.59,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,145.27,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,133.17,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,121.06,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,121.06,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,108.95,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,96.85,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,84.74,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,199.75,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,166.46,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,133.17,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,122.07,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,110.97,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,110.97,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,99.87,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,88.78,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,77.68,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,181.59,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,151.32,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,121.06,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,110.97,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,100.88,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,100.88,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,90.79,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,80.71,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,70.62,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,181.59,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,151.32,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,121.06,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,110.97,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,100.88,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,100.88,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,90.79,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,80.71,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,70.62,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,163.43,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,136.19,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,108.95,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,99.87,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,90.8,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,90.8,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,81.72,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,72.64,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,63.56,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,145.27,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,121.06,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,96.85,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,88.78,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,80.71,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,80.71,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,72.64,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,64.57,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,56.49,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Maharashtra,127.11,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Delhi NCR,105.93,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Gujarat,84.74,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Tamil Nadu,77.68,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Karnataka,70.62,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Uttar Pradesh,70.62,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Punjab & Haryana,63.56,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,Kerala,56.49,6.191424733259527,78.79486316872793,0,Actual
2018-06-01,West Bengal,49.43,6.191424733259527,78.79486316872793,0,Actual
2018-07-01,Maharashtra,743.0,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,619.17,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,495.34,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,454.06,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,371.5,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,330.22,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,288.95,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,619.17,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,515.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,378.38,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,309.59,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,240.79,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,495.34,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,330.22,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,302.71,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,247.67,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,220.15,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,192.63,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,454.06,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,378.38,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,302.71,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,277.48,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,252.26,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,252.26,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,227.03,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,201.8,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,176.58,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,252.25,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,206.39,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,183.46,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,160.53,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,252.25,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,206.39,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,183.46,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,160.53,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,371.5,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,309.58,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,247.67,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,227.03,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,206.39,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,206.39,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,185.75,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,165.11,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,144.47,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,330.22,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,220.15,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,201.8,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,183.46,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,183.46,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,165.11,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,146.77,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,128.42,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,288.95,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,240.79,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,192.63,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,176.58,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,160.53,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,160.53,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,144.47,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,128.42,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,112.37,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,619.17,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,515.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,378.38,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,309.59,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,240.79,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,515.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,429.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,315.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,286.65,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,286.65,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,257.99,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,200.66,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,252.25,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,206.39,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,183.46,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,160.53,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,378.38,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,315.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,252.25,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,231.23,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,210.21,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,210.21,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,189.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,168.17,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,147.15,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,286.65,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,210.21,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,191.1,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,191.1,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,171.99,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,152.88,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,133.77,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,286.65,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,210.21,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,191.1,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,191.1,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,171.99,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,152.88,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,133.77,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,309.59,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,257.99,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,206.39,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,189.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,171.99,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,171.99,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,154.79,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,137.59,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,120.39,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,183.46,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,168.17,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,152.88,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,152.88,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,137.59,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,122.31,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,107.02,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,240.79,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,200.66,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,160.53,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,147.15,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,133.77,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,133.77,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,120.39,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,107.02,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,93.64,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,495.34,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,330.22,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,302.71,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,247.67,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,220.15,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,192.63,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,412.78,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,343.98,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,252.25,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,229.32,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,206.39,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,183.46,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,160.53,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,330.22,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,275.19,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,220.15,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,201.8,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,183.46,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,183.46,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,165.11,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,146.77,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,128.42,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,302.71,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Delhi NCR,252.25,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Gujarat,201.8,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Tamil Nadu,184.99,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Karnataka,168.17,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Uttar Pradesh,168.17,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Punjab & Haryana,151.35,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Kerala,134.54,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,West Bengal,117.72,6.049197592447879,75.11145855282832,0,Actual
2018-07-01,Maharashtra,275.19,6.049197592447879,75.11145855282832,0,Actual
